property_id,propertyType,price,size,rooms,bathrooms,municipality,neighborhood,neighborhood_id,district,latitude,longitude,hasLift,exterior,status,distance,data_year
92776783,flat,243000.0,67.0,3,1,Barcelona,El Poble Sec - Parc de Montjuïc,Q980253,Sants-Montjuïc,41.3709645,2.1583333,true,true,renew,2698.0,2020
92776815,flat,185000.0,40.0,2,1,Barcelona,Sants - Badal,Q3596096,Sants-Montjuïc,41.3736028,2.1292125,true,true,good,1878.0,2020
92777759,flat,750000.0,166.0,3,3,Barcelona,Pedralbes,Q2562684,Les Corts,41.3880947,2.1143648,true,true,good,500.0,2020
92777937,flat,198000.0,141.0,3,3,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3624503,2.130117,true,false,good,643.0,2020
92777954,penthouse,430000.0,94.0,2,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3768646,2.1181333,true,true,good,2509.0,2020
92778076,chalet,890000.0,420.0,5,4,Sant Feliu de Llobregat,,,La Salut,41.390834,2.0490281,,false,good,1593.0,2020
92778281,chalet,299000.0,80.0,3,2,Sant Cugat del Vallès,,,La Floresta - Les Planes,41.43313,2.0904166,,false,renew,2742.0,2020
92778617,flat,320000.0,67.0,2,1,Barcelona,Les Corts,Q3296693,Les Corts,41.3841615,2.130142,true,true,good,3041.0,2020
92778732,flat,370000.0,87.0,3,2,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3818687,2.1513448,true,true,renew,3215.0,2020
92778793,flat,111000.0,55.0,2,1,Hospitalet de Llobregat,La Florida,,La Florida - Les Planes,41.3716786,2.111248,false,true,good,2393.0,2020
92778806,duplex,169000.0,60.0,0,1,Hospitalet de Llobregat,Centre,,Centre,41.3582063,2.0986452,true,true,good,2790.0,2020
92778898,flat,190000.0,60.0,3,1,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3660432,2.0890059,true,true,good,3213.0,2020
92778908,flat,220000.0,72.0,3,1,Barcelona,Sants - Badal,Q3596096,Sants-Montjuïc,41.3728028,2.1280125,true,true,good,1805.0,2020
92778997,flat,242000.0,88.0,2,2,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3671999,2.08916,true,true,newdevelopment,3237.0,2020
92778998,flat,311000.0,107.0,4,2,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3671999,2.08916,true,true,newdevelopment,3237.0,2020
92779004,flat,432000.0,123.0,4,2,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3671999,2.08916,true,true,newdevelopment,3237.0,2020
92779010,penthouse,160000.0,45.0,2,1,Cornellà de Llobregat,,,La Gavarra,41.3621738,2.0738284,false,true,good,1876.0,2020
92779017,flat,250000.0,84.0,2,2,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3671999,2.08916,true,true,newdevelopment,3237.0,2020
92779027,flat,430000.0,110.0,3,2,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3788458,2.1218437,true,true,good,2589.0,2020
92779070,flat,273000.0,80.0,2,2,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3671999,2.08916,true,true,newdevelopment,3237.0,2020
92779071,flat,299000.0,80.0,2,2,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3671999,2.08916,true,true,newdevelopment,3237.0,2020
92779088,flat,325000.0,106.0,3,2,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3671999,2.08916,true,true,newdevelopment,3237.0,2020
92779092,flat,495000.0,109.0,4,2,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3797929,2.1458691,true,true,good,2800.0,2020
92779120,flat,390000.0,110.0,3,2,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3671999,2.08916,true,true,newdevelopment,3237.0,2020
92779170,flat,220000.0,58.0,2,1,Barcelona,La Font de la Guatlla,Q3750859,Sants-Montjuïc,41.3712988,2.1490035,false,true,good,2142.0,2020
92779245,flat,360000.0,79.0,3,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3769359,2.1258287,true,true,good,2292.0,2020
92779558,flat,169000.0,76.0,3,1,Cornellà de Llobregat,,,Sant Ildefons,41.3605698,2.0833166,true,true,good,2605.0,2020
92779735,flat,275000.0,70.0,4,1,Hospitalet de Llobregat,La Torrasa,,La Torrasa,41.3714566,2.1231897,true,true,renew,1784.0,2020
92779852,flat,158000.0,74.0,3,1,Hospitalet de Llobregat,Bellvitge,,Bellvitge,41.3545907,2.1125553,true,true,renew,1644.0,2020
92779925,flat,82900.0,42.0,1,1,Cornellà de Llobregat,,,Riera,41.3494971,2.0767295,false,true,good,2181.0,2020
92780005,flat,166000.0,69.0,3,1,Cornellà de Llobregat,,,Sant Ildefons,41.3610164,2.0821078,true,false,good,2514.0,2020
92780008,flat,171000.0,70.0,3,1,Cornellà de Llobregat,,,El Pedró,41.3672129,2.073319,true,false,good,2085.0,2020
92780010,flat,156000.0,66.0,3,1,Cornellà de Llobregat,,,Sant Ildefons,41.3637311,2.0876378,true,false,good,3030.0,2020
92780014,flat,116000.0,52.0,2,1,Cornellà de Llobregat,,,Sant Ildefons,41.3609906,2.0809249,,false,good,2416.0,2020
92780017,flat,121000.0,65.0,3,1,Cornellà de Llobregat,,,Sant Ildefons,41.3606924,2.0829472,true,false,renew,2576.0,2020
92780018,flat,139000.0,75.0,3,1,Cornellà de Llobregat,,,La Gavarra,41.3591181,2.0811827,,false,good,2407.0,2020
92780021,flat,106000.0,57.0,2,1,Cornellà de Llobregat,,,Sant Ildefons,41.359644,2.0827764,,false,good,2546.0,2020
92780023,flat,116000.0,45.0,2,1,Hospitalet de Llobregat,Carretera del Mig,,Centre,41.3601791,2.1105579,,false,good,1829.0,2020
92780030,flat,116000.0,49.0,2,1,Cornellà de Llobregat,,,Sant Ildefons,41.3650399,2.0842953,true,false,good,2805.0,2020
92780033,flat,136000.0,62.0,2,1,Cornellà de Llobregat,,,Sant Ildefons,41.3644477,2.082696,true,false,good,2658.0,2020
92780038,flat,102000.0,56.0,2,1,Cornellà de Llobregat,,,Sant Ildefons,41.3653804,2.0805529,true,false,renew,2526.0,2020
92780045,flat,125000.0,62.0,3,1,Cornellà de Llobregat,,,Sant Ildefons,41.3623287,2.0829953,true,false,good,2617.0,2020
92780051,flat,260000.0,100.0,3,2,Hospitalet de Llobregat,Sanfeliu,,Centre,41.3650474,2.0878575,,false,good,3088.0,2020
92780067,flat,149000.0,60.0,3,2,Cornellà de Llobregat,,,Sant Ildefons,41.3671311,2.0874378,true,false,good,3132.0,2020
92780071,flat,126000.0,63.0,2,1,Cornellà de Llobregat,,,Sant Ildefons,41.3650277,2.0826745,true,false,good,2677.0,2020
92780073,flat,130000.0,73.0,4,1,Cornellà de Llobregat,,,Sant Ildefons,41.3620949,2.0786961,true,false,renew,2262.0,2020
92780081,flat,156000.0,67.0,3,1,Cornellà de Llobregat,,,Sant Ildefons,41.3626935,2.0821052,true,true,good,2555.0,2020
92780087,flat,181000.0,76.0,3,1,Cornellà de Llobregat,,,Sant Ildefons,41.3611116,2.0815646,true,false,renew,2471.0,2020
92780100,flat,146000.0,65.0,3,1,Cornellà de Llobregat,,,La Gavarra,41.3629928,2.0809498,true,false,good,2470.0,2020
92780103,flat,146000.0,68.0,3,1,Cornellà de Llobregat,,,Sant Ildefons,41.3596924,2.0803472,true,false,good,2345.0,2020
92780105,duplex,279000.0,70.0,2,2,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3719659,2.1333412,false,true,good,1684.0,2020
92780134,penthouse,109000.0,60.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3733488,2.1021088,false,true,good,3098.0,2020
92780142,flat,135000.0,60.0,3,1,Hospitalet de Llobregat,La Torrasa,,La Torrasa,41.3705965,2.1227131,false,true,renew,1715.0,2020
92780288,flat,250000.0,60.0,2,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3727659,2.1338412,false,true,good,1776.0,2020
92780532,flat,159000.0,65.0,3,1,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3581992,2.1247073,true,false,good,629.0,2020
92780592,flat,470000.0,107.0,3,2,Sant Cugat del Vallès,,,Can Matas,41.4770062,2.0688572,true,true,good,2456.0,2020
92780651,flat,216000.0,75.0,3,1,El Prat de Llobregat,,,Once de Septiembre - Sant Jordi,41.318307,2.0883414,false,true,good,2520.0,2020
92780662,flat,400000.0,108.0,3,2,Sant Joan Despí,,,Eixample,41.3622298,2.0543549,true,true,good,618.0,2020
92780668,flat,212000.0,90.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3724493,2.1016474,true,true,good,3072.0,2020
92780714,flat,445000.0,142.0,5,2,Barcelona,Sant Antoni,Q720994,Eixample,41.3770807,2.1537685,true,true,renew,2890.0,2020
92780900,flat,359000.0,75.0,3,1,Barcelona,Sant Antoni,Q720994,Eixample,41.3769574,2.1608893,false,true,good,612.0,2020
92780946,flat,105000.0,44.0,3,1,Hospitalet de Llobregat,Collblanc,,Collblanc,41.3719171,2.11301,false,false,good,2308.0,2020
92780956,flat,135000.0,66.0,2,1,Hospitalet de Llobregat,La Torrasa,,La Torrasa,41.3679813,2.1199394,false,true,good,1597.0,2020
92781114,flat,109000.0,49.0,2,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.37129,2.10351,false,true,good,2871.0,2020
92781135,flat,159000.0,65.0,3,1,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3622707,2.1249858,true,true,good,842.0,2020
92781302,flat,199000.0,48.0,1,1,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.3666786,2.1363592,false,true,good,1151.0,2020
92781430,flat,290000.0,43.0,1,1,Sant Cugat del Vallès,,,Centre - Estació,41.4710123,2.0847284,true,true,good,1708.0,2020
92781516,flat,207000.0,70.0,2,1,Sant Boi de Llobregat,,,Centre - Casco Antiguo,41.3470567,2.041144,false,true,good,1443.0,2020
92781524,flat,167000.0,85.0,2,1,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.3674329,2.1010629,false,true,good,2839.0,2020
92781614,studio,189000.0,52.0,0,1,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.3657786,2.1378592,false,true,good,1106.0,2020
92781991,penthouse,199000.0,71.0,3,1,Hospitalet de Llobregat,La Torrasa,,La Torrasa,41.3697523,2.1269459,true,true,good,1496.0,2020
92782042,flat,249000.0,65.0,3,1,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3830314,2.1473092,true,true,renew,3178.0,2020
92782696,flat,275000.0,70.0,4,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3770203,2.1202422,true,false,renew,2449.0,2020
92783642,flat,165000.0,76.0,3,1,Sant Feliu de Llobregat,,,La Salut,41.3879075,2.0416774,true,true,good,1535.0,2020
92783643,flat,160000.0,60.0,3,1,Hospitalet de Llobregat,La Torrasa,,La Torrasa,41.372033,2.1259676,true,false,good,1762.0,2020
92783681,flat,340000.0,89.0,4,2,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3741143,2.1321366,true,true,good,1920.0,2020
92783684,flat,168000.0,54.0,3,1,Cornellà de Llobregat,,,Centre,41.3523127,2.0746431,true,true,renew,1915.0,2020
92783718,flat,445000.0,142.0,5,3,Barcelona,Sant Antoni,Q720994,Eixample,41.3748807,2.1549685,true,false,good,2772.0,2020
92783721,flat,200000.0,71.0,3,1,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.3594067,2.1414629,true,false,good,837.0,2020
92783725,flat,95000.0,51.0,2,1,Cornellà de Llobregat,,,Sant Ildefons,41.3666476,2.083233,false,false,good,2786.0,2020
92783736,flat,275000.0,70.0,4,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3751203,2.1205422,true,false,good,2246.0,2020
92783751,flat,175000.0,56.0,1,1,Esplugues de Llobregat,,,La Plana - Montesa,41.3687687,2.0885221,true,false,good,3133.0,2020
92783759,chalet,373000.0,174.0,4,2,Sant Boi de Llobregat,,,Plaça Catalunya - Vinyets,41.3441177,2.0420671,,false,good,1661.0,2020
92783762,flat,430000.0,108.0,4,2,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3797556,2.1274779,true,false,good,2575.0,2020
92783765,flat,165000.0,73.0,3,1,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3620659,2.1233961,true,false,good,925.0,2020
92783766,flat,188700.0,55.0,2,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3768753,2.1040617,true,false,good,3225.0,2020
92783768,flat,285000.0,110.0,4,2,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.3686364,2.1039143,true,false,good,2687.0,2020
92783769,flat,359000.0,126.0,4,2,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3703682,2.1350204,true,false,good,1524.0,2020
92783772,flat,220000.0,64.0,3,1,Sant Just Desvern,,,,41.3831227,2.0814319,true,false,good,2516.0,2020
92783773,flat,215000.0,99.0,4,1,Hospitalet de Llobregat,Bellvitge,,Bellvitge,41.3525984,2.1092977,true,false,good,1954.0,2020
92783789,flat,159000.0,61.0,3,2,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.3692842,2.1007978,false,false,good,2950.0,2020
92783790,penthouse,375000.0,201.0,4,2,Cornellà de Llobregat,,,Centre,41.3542922,2.0691507,false,false,good,1418.0,2020
92783791,flat,235000.0,44.0,2,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3765271,2.1362313,true,false,good,2216.0,2020
92783792,flat,135890.0,58.0,2,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3701856,2.1014422,false,false,good,2952.0,2020
92783793,flat,215100.0,79.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3715786,2.1032987,true,false,good,2903.0,2020
92784043,flat,445000.0,60.0,2,1,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3815728,2.1512978,true,false,good,3185.0,2020
92785495,flat,206000.0,70.0,3,1,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.3650524,2.1033841,true,true,good,2558.0,2020
92785496,flat,445000.0,142.0,5,2,Barcelona,Sant Antoni,Q720994,Eixample,41.3768807,2.1531685,true,true,good,2841.0,2020
92785507,flat,280000.0,76.0,2,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3708284,2.1312971,true,false,good,1556.0,2020
92786183,flat,149800.0,65.0,3,1,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.368739,2.1050755,true,false,good,2609.0,2020
92786196,flat,109800.0,55.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3716203,2.1051404,false,false,good,2780.0,2020
92786495,flat,1280000.0,128.0,3,4,Barcelona,Sant Gervasi - Galvany,Q3389521,Sarrià-Sant Gervasi,41.3943618,2.1430004,true,true,good,421.0,2020
92787488,flat,260000.0,101.0,3,2,Viladecans,,,Campreciós - Torre Roja,41.3203403,2.024624,true,true,good,2970.0,2020
92787511,flat,316000.0,66.0,1,1,Esplugues de Llobregat,,,La Plana - Montesa,41.3703563,2.0898428,false,false,good,3195.0,2020
92787514,flat,159000.0,40.0,1,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3755659,2.1352412,false,true,good,2098.0,2020
92787543,flat,189000.0,65.0,2,1,Cornellà de Llobregat,,,Fontsanta,41.3620976,2.064818,false,true,good,1182.0,2020
92787598,flat,230000.0,72.0,1,1,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3644997,2.1275328,true,true,newdevelopment,930.0,2020
92787605,flat,255000.0,74.0,1,1,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3627997,2.1280328,true,true,newdevelopment,741.0,2020
92787613,flat,299000.0,75.0,2,1,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3606997,2.1252328,true,true,newdevelopment,710.0,2020
92787614,flat,325000.0,79.0,3,2,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3636997,2.1284328,true,true,newdevelopment,819.0,2020
92787623,flat,239000.0,64.0,1,2,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3640997,2.1287328,true,true,newdevelopment,852.0,2020
92787624,flat,285000.0,61.0,2,2,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3626997,2.1251328,true,true,newdevelopment,868.0,2020
92787677,penthouse,765000.0,230.0,5,2,Barcelona,La Font de la Guatlla,Q3750859,Sants-Montjuïc,41.3725695,2.1483086,true,true,good,2214.0,2020
92787733,flat,275000.0,70.0,4,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3756203,2.1237422,true,false,renew,2199.0,2020
92787735,flat,210000.0,82.0,3,1,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.3580361,2.1416946,true,true,good,817.0,2020
92787741,flat,280000.0,76.0,2,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3724284,2.1342971,true,false,good,1743.0,2020
92788094,flat,125000.0,55.0,2,1,Hospitalet de Llobregat,Centre,,Centre,41.360899,2.102041,false,false,good,2542.0,2020
92788189,flat,182000.0,60.0,3,1,Barcelona,La Bordeta,Q3753110,Sants-Montjuïc,41.3696117,2.1389769,true,true,good,1533.0,2020
92788210,flat,101890.0,60.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3720786,2.1024987,false,true,renew,2990.0,2020
92788499,flat,160000.0,72.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.370611,2.1018359,false,true,good,2947.0,2020
92788591,flat,215100.0,80.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3698786,2.1022987,true,true,good,2873.0,2020
92788754,flat,135890.0,60.0,2,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3699856,2.1034422,false,true,good,2797.0,2020
92788790,flat,171000.0,78.0,3,1,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.3656093,2.1015058,true,true,good,2727.0,2020
92788914,flat,136890.0,78.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3732068,2.1034194,false,true,good,3001.0,2020
92789050,chalet,998500.0,230.0,5,4,Sant Cugat del Vallès,,,La Floresta - Les Planes,41.4284599,2.1038,,false,good,2246.0,2020
92789179,flat,289000.0,80.0,3,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3762883,2.1239407,true,true,good,2264.0,2020
92789184,flat,285000.0,110.0,4,1,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.3666364,2.1012143,true,true,good,2792.0,2020
92789189,chalet,995000.0,402.0,5,4,Sant Cugat del Vallès,,,Arxius,41.4617342,2.0692423,,false,good,1016.0,2020
92789281,flat,155000.0,59.0,2,2,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3630965,2.124931,false,true,good,913.0,2020
92789365,flat,199000.0,65.0,3,1,El Prat de Llobregat,,,Centre,41.3284413,2.0987134,true,true,good,1102.0,2020
92789415,chalet,720000.0,157.0,4,3,Sant Cugat del Vallès,,,Mirasol,41.4684022,2.0520512,,false,good,2620.0,2020
92789487,flat,160000.0,67.0,3,1,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.3693131,2.1000989,false,true,good,3003.0,2020
92789619,flat,255000.0,121.0,4,2,Sant Boi de Llobregat,,,Plaça Catalunya - Vinyets,41.3338537,2.0435273,true,false,good,2663.0,2020
92789817,penthouse,160000.0,50.0,2,1,Cornellà de Llobregat,,,La Gavarra,41.3630256,2.0758722,false,true,good,2068.0,2020
92789882,flat,318000.0,65.0,2,1,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3665077,2.1236566,true,true,newdevelopment,1281.0,2020
92789912,flat,275000.0,70.0,4,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3766203,2.1235422,true,false,good,2309.0,2020
92790089,flat,350000.0,88.0,2,1,Barcelona,Les Corts,Q3296693,Les Corts,41.3820503,2.1315541,true,true,renew,2802.0,2020
92791038,flat,315000.0,144.0,4,2,Cornellà de Llobregat,,,La Gavarra,41.3620575,2.0742818,false,true,good,1908.0,2020
92791105,flat,125000.0,67.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3689079,2.0996459,false,true,good,3016.0,2020
92791136,flat,869800.0,180.0,4,2,Barcelona,Hostafrancs,Q3750929,Sants-Montjuïc,41.3767839,2.1434615,true,true,good,2413.0,2020
92791149,flat,275000.0,70.0,4,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3771203,2.1236422,true,false,good,2360.0,2020
92791186,flat,235800.0,81.0,3,1,Sant Joan Despí,,,Les Planes,41.3668588,2.0719097,false,true,good,1965.0,2020
92791257,penthouse,167000.0,108.0,4,1,Hospitalet de Llobregat,Centre,,Centre,41.3566208,2.1004527,false,true,renew,2635.0,2020
92791413,flat,370000.0,82.0,3,1,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3807687,2.1495448,true,true,good,3035.0,2020
92791420,flat,395000.0,70.0,2,2,Sant Just Desvern,,,,41.3799297,2.0719047,true,true,newdevelopment,3034.0,2020
92791422,duplex,517000.0,116.0,3,3,Sant Just Desvern,,,,41.3799297,2.0719047,true,true,newdevelopment,3034.0,2020
92791431,duplex,493500.0,73.0,3,3,Sant Just Desvern,,,,41.3799297,2.0719047,true,true,newdevelopment,3034.0,2020
92791493,flat,425000.0,98.0,3,2,Barcelona,Sants - Badal,Q3596096,Sants-Montjuïc,41.3770728,2.1279531,true,true,good,2274.0,2020
92791635,flat,185000.0,71.0,3,1,Hospitalet de Llobregat,Sant Josep,,Centre,41.3655314,2.1059466,true,false,good,2381.0,2020
92791803,flat,168000.0,79.0,3,1,Sant Boi de Llobregat,,,Marianao,41.3491576,2.032669,true,true,good,1862.0,2020
92791990,flat,186000.0,99.0,3,1,Sant Boi de Llobregat,,,Marianao,41.3462576,2.031769,true,true,good,2092.0,2020
92792014,flat,184000.0,80.0,4,2,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.3647628,2.1411175,true,true,good,1162.0,2020
92792364,flat,139000.0,65.0,4,1,El Prat de Llobregat,,,Centre,41.3307717,2.0998944,false,true,good,831.0,2020
92792489,flat,128500.0,70.0,3,1,Hospitalet de Llobregat,La Florida,,La Florida - Les Planes,41.3734728,2.1140412,false,false,good,2381.0,2020
92792552,flat,280000.0,76.0,2,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3731284,2.1345971,true,false,good,1823.0,2020
92792569,flat,429000.0,103.0,4,2,Barcelona,La Bordeta,Q3753110,Sants-Montjuïc,41.3668027,2.1348496,true,true,good,1131.0,2020
92793349,penthouse,498800.0,87.0,3,2,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3801943,2.1367958,true,true,newdevelopment,2626.0,2020
92793504,flat,160000.0,74.0,3,1,Hospitalet de Llobregat,La Torrasa,,La Torrasa,41.3715139,2.1248048,true,true,good,1738.0,2020
92793759,flat,275000.0,70.0,4,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3747203,2.1228422,true,true,renew,2130.0,2020
92794242,flat,145000.0,54.0,2,1,Sant Boi de Llobregat,,,Plaça Catalunya - Vinyets,41.3355252,2.04392,false,true,good,2476.0,2020
92794351,flat,228000.0,69.0,2,2,Viladecans,,,Campreciós - Torre Roja,41.3209835,2.0267171,true,true,newdevelopment,2789.0,2020
92794615,flat,233000.0,106.0,2,1,Viladecans,,,Campreciós - Torre Roja,41.3233639,2.0222618,true,true,newdevelopment,2941.0,2020
92794625,flat,265000.0,70.0,3,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.375635,2.1208291,true,true,good,2288.0,2020
92794628,flat,203000.0,88.0,2,1,Viladecans,,,Campreciós - Torre Roja,41.3233639,2.0222618,true,true,newdevelopment,2941.0,2020
92794636,flat,267000.0,102.0,3,2,Viladecans,,,Campreciós - Torre Roja,41.3233639,2.0222618,true,true,newdevelopment,2941.0,2020
92794680,flat,69000.0,40.0,1,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3716953,2.101495,false,false,good,3036.0,2020
92794682,flat,167000.0,108.0,4,1,Hospitalet de Llobregat,Centre,,Centre,41.3592208,2.0993527,false,true,renew,2739.0,2020
92794737,penthouse,765000.0,230.0,5,2,Barcelona,La Font de la Guatlla,Q3750859,Sants-Montjuïc,41.3731695,2.1473086,true,true,good,2218.0,2020
92794777,flat,368000.0,112.0,3,2,Barcelona,El Baix Guinardó,Q3297875,Horta Guinardó,41.4145876,2.1613701,true,true,good,617.0,2021
92794806,flat,258000.0,89.0,3,1,Hospitalet de Llobregat,Collblanc,,Collblanc,41.3737896,2.1230611,false,false,good,2027.0,2020
92794828,penthouse,199000.0,75.0,3,2,Hospitalet de Llobregat,La Torrasa,,La Torrasa,41.3673819,2.127054,true,true,good,1242.0,2020
92794858,flat,275000.0,70.0,4,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3779203,2.1239422,true,true,renew,2438.0,2020
92794897,flat,410000.0,90.0,4,2,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3789845,2.1151114,true,true,renew,2837.0,2020
92795050,flat,280000.0,61.0,2,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3705284,2.1308971,true,true,good,1524.0,2020
92795096,flat,79000.0,40.0,3,1,Hospitalet de Llobregat,Les Planes,,La Florida - Les Planes,41.3675261,2.1112356,false,true,good,2102.0,2020
92795138,flat,280000.0,76.0,2,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3707284,2.1333971,true,true,good,1547.0,2020
92795194,flat,430000.0,108.0,4,2,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3826556,2.1297779,true,true,good,2875.0,2020
92795339,flat,330000.0,81.0,3,1,Barcelona,Sant Antoni,Q720994,Eixample,41.3731966,2.1628537,true,true,good,3150.0,2020
92795409,flat,264000.0,76.0,3,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3759684,2.1392139,true,true,good,2209.0,2020
92795510,flat,260000.0,68.0,2,1,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3824236,2.1437493,true,true,renew,3007.0,2020
92795525,flat,279000.0,78.0,2,1,Barcelona,La Font de la Guatlla,Q3750859,Sants-Montjuïc,41.3741743,2.1440796,true,true,good,2173.0,2020
92795676,flat,98000.0,32.0,1,1,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3811069,2.147996,true,false,good,3008.0,2020
92795729,flat,124000.0,55.0,3,1,Cornellà de Llobregat,,,Riera,41.3508102,2.0725406,false,true,good,1802.0,2020
92795758,flat,480000.0,113.0,3,2,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.381354,2.126752,true,true,good,2760.0,2020
92796052,flat,206000.0,64.0,3,1,El Prat de Llobregat,,,Plaça de Catalunya,41.3227663,2.0981311,true,false,good,1692.0,2020
92796324,flat,360000.0,79.0,3,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3779079,2.1272739,true,true,good,2375.0,2020
